Page/Key,language,year,city,Classification,Orig_Value,llm_Value_1,llm_Value_3,llm_Value_4,llm_Value_6
bib-4,FRENCH,1564,Paris,Instrument Construction,unrelated,unknown,unknown,unknown,secondary
bib-4,FRENCH,1564,Paris,Instrument Use,unrelated,unknown,unknown,unknown,secondary
bib-4,FRENCH,1564,Paris,Mechanics,unrelated,unrelated,unrelated,unknown,unrelated
bib-4,FRENCH,1564,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-4,FRENCH,1564,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-4,FRENCH,1564,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-4,FRENCH,1564,Paris,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-4,FRENCH,1564,Paris,Practical Geometry,unrelated,primary,primary,primary,primary
bib-4,FRENCH,1564,Paris,Surveying,unrelated,unrelated,unknown,unrelated,unrelated
bib-4,FRENCH,1564,Paris,Theoretical Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-4,FRENCH,1564,Paris,Trigonometry,unrelated,unrelated,unknown,unknown,unrelated
bib-40,GERMAN,1596,Delft,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Arithmetic,unrelated,secondary,primary,secondary,secondary
bib-40,GERMAN,1596,Delft,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Commercial Mathematics,unrelated,secondary,secondary,secondary,secondary
bib-40,GERMAN,1596,Delft,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Geography,unrelated,secondary,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Instrument Use,unrelated,unrelated,unrelated,unknown,unknown
bib-40,GERMAN,1596,Delft,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-40,GERMAN,1596,Delft,Practical Geometry,primary,primary,primary,primary,primary
bib-40,GERMAN,1596,Delft,Surveying,primary,primary,primary,primary,primary
bib-40,GERMAN,1596,Delft,Theoretical Mathematics,primary,primary,primary,primary,primary
bib-40,GERMAN,1596,Delft,Trigonometry,primary,primary,primary,primary,primary
bib-41,LATIN,1558,Venice,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Astronomy,primary,primary,primary,secondary,secondary
bib-41,LATIN,1558,Venice,Cartography,unrelated,unrelated,unrelated,secondary,secondary
bib-41,LATIN,1558,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Cosmography,unrelated,unknown,secondary,unknown,secondary
bib-41,LATIN,1558,Venice,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Instrument Construction,unrelated,unknown,secondary,unrelated,unrelated
bib-41,LATIN,1558,Venice,Instrument Use,unrelated,unknown,secondary,unrelated,unrelated
bib-41,LATIN,1558,Venice,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Navigation,unrelated,unrelated,unknown,unrelated,unrelated
bib-41,LATIN,1558,Venice,Perspective,primary,primary,primary,primary,primary
bib-41,LATIN,1558,Venice,Practical Geometry,unrelated,primary,secondary,secondary,secondary
bib-41,LATIN,1558,Venice,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-41,LATIN,1558,Venice,Theoretical Mathematics,primary,secondary,secondary,unrelated,secondary
bib-41,LATIN,1558,Venice,Trigonometry,unrelated,secondary,secondary,unknown,unknown
bib-42,LATIN,1570,Pesaro,Architecture,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Arithmetic,unrelated,unrelated,unknown,unrelated,secondary
bib-42,LATIN,1570,Pesaro,Astronomy,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Cartography,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Commercial Mathematics,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Construction,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Cosmography,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Geography,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Gnomonics & Horology,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Instrument Construction,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Instrument Use,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Mechanics,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Military Engineering,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Music Theory,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Navigation,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Perspective,unrelated,unrelated,unknown,unrelated,unrelated
bib-42,LATIN,1570,Pesaro,Practical Geometry,primary,primary,primary,primary,primary
bib-42,LATIN,1570,Pesaro,Surveying,unrelated,secondary,secondary,unrelated,unknown
bib-42,LATIN,1570,Pesaro,Theoretical Mathematics,unrelated,primary,secondary,primary,secondary
bib-42,LATIN,1570,Pesaro,Trigonometry,unrelated,unknown,unknown,unrelated,unknown
bib-44,FRENCH,1567,Paris,Architecture,primary,primary,primary,primary,primary
bib-44,FRENCH,1567,Paris,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Construction,unrelated,unrelated,primary,secondary,unknown
bib-44,FRENCH,1567,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Instrument Construction,unrelated,unrelated,secondary,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Instrument Use,unrelated,unrelated,secondary,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Mechanics,unrelated,unrelated,secondary,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Perspective,unrelated,unrelated,secondary,secondary,unknown
bib-44,FRENCH,1567,Paris,Practical Geometry,unrelated,unrelated,primary,secondary,unknown
bib-44,FRENCH,1567,Paris,Surveying,unrelated,unrelated,secondary,unrelated,unknown
bib-44,FRENCH,1567,Paris,Theoretical Mathematics,unrelated,unrelated,secondary,unrelated,unrelated
bib-44,FRENCH,1567,Paris,Trigonometry,unrelated,unrelated,secondary,unrelated,unrelated
bib-45,ITALIAN,1587,Venice,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-45,ITALIAN,1587,Venice,Arithmetic,primary,primary,primary,primary,primary
bib-45,ITALIAN,1587,Venice,Astronomy,unrelated,unknown,secondary,secondary,secondary
bib-45,ITALIAN,1587,Venice,Cartography,unrelated,unknown,secondary,unrelated,secondary
bib-45,ITALIAN,1587,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-45,ITALIAN,1587,Venice,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-45,ITALIAN,1587,Venice,Cosmography,primary,primary,primary,primary,primary
bib-45,ITALIAN,1587,Venice,Geography,unrelated,unknown,secondary,secondary,secondary
bib-45,ITALIAN,1587,Venice,Gnomonics & Horology,primary,unrelated,primary,primary,primary
bib-45,ITALIAN,1587,Venice,Instrument Construction,unrelated,unrelated,secondary,secondary,secondary
bib-45,ITALIAN,1587,Venice,Instrument Use,unrelated,unrelated,secondary,secondary,secondary
bib-45,ITALIAN,1587,Venice,Mechanics,unrelated,unrelated,secondary,secondary,unrelated
bib-45,ITALIAN,1587,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-45,ITALIAN,1587,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-45,ITALIAN,1587,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-45,ITALIAN,1587,Venice,Perspective,unrelated,unrelated,unrelated,unrelated,unknown
bib-45,ITALIAN,1587,Venice,Practical Geometry,primary,unknown,secondary,secondary,primary
bib-45,ITALIAN,1587,Venice,Surveying,unrelated,unrelated,unrelated,unrelated,unknown
bib-45,ITALIAN,1587,Venice,Theoretical Mathematics,unrelated,primary,secondary,primary,secondary
bib-45,ITALIAN,1587,Venice,Trigonometry,unrelated,unknown,unknown,unrelated,unknown
bib-46,FRENCH,1555,Paris,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Arithmetic,unrelated,unrelated,unrelated,secondary,unrelated
bib-46,FRENCH,1555,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Cartography,unrelated,primary,primary,primary,secondary
bib-46,FRENCH,1555,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Geography,unrelated,secondary,primary,secondary,secondary
bib-46,FRENCH,1555,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Instrument Construction,primary,secondary,unknown,secondary,secondary
bib-46,FRENCH,1555,Paris,Instrument Use,primary,primary,primary,primary,primary
bib-46,FRENCH,1555,Paris,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Perspective,unrelated,unrelated,unknown,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Practical Geometry,unrelated,primary,primary,primary,primary
bib-46,FRENCH,1555,Paris,Surveying,primary,primary,primary,primary,primary
bib-46,FRENCH,1555,Paris,Theoretical Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-46,FRENCH,1555,Paris,Trigonometry,unrelated,unrelated,unrelated,unrelated,unknown
bib-47,FRENCH,1561,Paris,Architecture,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Arithmetic,,secondary,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Astronomy,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Cartography,,primary,primary,primary,primary
bib-47,FRENCH,1561,Paris,Commercial Mathematics,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Construction,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Cosmography,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Geography,,primary,secondary,primary,secondary
bib-47,FRENCH,1561,Paris,Gnomonics & Horology,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Instrument Construction,,secondary,primary,unknown,secondary
bib-47,FRENCH,1561,Paris,Instrument Use,,primary,primary,primary,primary
bib-47,FRENCH,1561,Paris,Mechanics,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Military Engineering,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Music Theory,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Navigation,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Perspective,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Practical Geometry,,primary,primary,primary,primary
bib-47,FRENCH,1561,Paris,Surveying,,primary,primary,primary,primary
bib-47,FRENCH,1561,Paris,Theoretical Mathematics,,unrelated,unrelated,unrelated,unrelated
bib-47,FRENCH,1561,Paris,Trigonometry,,unknown,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Astronomy,unrelated,unknown,unknown,unknown,unknown
bib-5,FRENCH,1585,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Cosmography,unrelated,unknown,unknown,unknown,unknown
bib-5,FRENCH,1585,Paris,Geography,unrelated,unknown,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Gnomonics & Horology,unrelated,unrelated,unknown,unrelated,unknown
bib-5,FRENCH,1585,Paris,Instrument Construction,unrelated,primary,primary,secondary,primary
bib-5,FRENCH,1585,Paris,Instrument Use,unrelated,primary,primary,primary,primary
bib-5,FRENCH,1585,Paris,Mechanics,unrelated,secondary,unknown,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Perspective,unrelated,secondary,unknown,unrelated,unrelated
bib-5,FRENCH,1585,Paris,Practical Geometry,primary,primary,primary,primary,primary
bib-5,FRENCH,1585,Paris,Surveying,unrelated,secondary,unknown,unknown,unrelated
bib-5,FRENCH,1585,Paris,Theoretical Mathematics,unrelated,secondary,secondary,secondary,secondary
bib-5,FRENCH,1585,Paris,Trigonometry,unrelated,secondary,unknown,unknown,unrelated
bib-52,LATIN,1592,Venice,Architecture,unrelated,secondary,primary,secondary,secondary
bib-52,LATIN,1592,Venice,Arithmetic,unrelated,unknown,secondary,secondary,unrelated
bib-52,LATIN,1592,Venice,Astronomy,unrelated,secondary,secondary,secondary,secondary
bib-52,LATIN,1592,Venice,Cartography,unrelated,secondary,unrelated,unrelated,unrelated
bib-52,LATIN,1592,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-52,LATIN,1592,Venice,Construction,unrelated,unrelated,secondary,unrelated,unrelated
bib-52,LATIN,1592,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-52,LATIN,1592,Venice,Geography,unrelated,secondary,secondary,secondary,secondary
bib-52,LATIN,1592,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-52,LATIN,1592,Venice,Instrument Construction,unrelated,unknown,unknown,secondary,secondary
bib-52,LATIN,1592,Venice,Instrument Use,unrelated,secondary,primary,primary,primary
bib-52,LATIN,1592,Venice,Mechanics,unrelated,secondary,secondary,secondary,secondary
bib-52,LATIN,1592,Venice,Military Engineering,unrelated,secondary,secondary,secondary,secondary
bib-52,LATIN,1592,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-52,LATIN,1592,Venice,Navigation,unrelated,unrelated,unrelated,secondary,unrelated
bib-52,LATIN,1592,Venice,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-52,LATIN,1592,Venice,Practical Geometry,primary,primary,primary,primary,primary
bib-52,LATIN,1592,Venice,Surveying,unrelated,primary,primary,primary,primary
bib-52,LATIN,1592,Venice,Theoretical Mathematics,unrelated,unrelated,primary,primary,secondary
bib-52,LATIN,1592,Venice,Trigonometry,unrelated,secondary,secondary,primary,primary
bib-59,LATIN,1594,Leiden,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Arithmetic,unrelated,unrelated,primary,secondary,secondary
bib-59,LATIN,1594,Leiden,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Practical Geometry,unrelated,primary,primary,primary,primary
bib-59,LATIN,1594,Leiden,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-59,LATIN,1594,Leiden,Theoretical Mathematics,primary,primary,primary,primary,primary
bib-59,LATIN,1594,Leiden,Trigonometry,unrelated,unknown,unknown,unknown,secondary
bib-64,LATIN,1579,Paris,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Arithmetic,unrelated,unrelated,unrelated,secondary,unrelated
bib-64,LATIN,1579,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Instrument Construction,unrelated,unknown,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Instrument Use,unrelated,unknown,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-64,LATIN,1579,Paris,Practical Geometry,unrelated,primary,primary,primary,primary
bib-64,LATIN,1579,Paris,Surveying,unrelated,unknown,secondary,secondary,unrelated
bib-64,LATIN,1579,Paris,Theoretical Mathematics,unrelated,primary,primary,primary,primary
bib-64,LATIN,1579,Paris,Trigonometry,primary,secondary,primary,primary,secondary
bib-67,LATIN,1595,Paris,Architecture,unrelated,unrelated,unrelated,unrelated,unknown
bib-67,LATIN,1595,Paris,Arithmetic,unrelated,unrelated,unrelated,unrelated,unknown
bib-67,LATIN,1595,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Construction,unrelated,unrelated,unrelated,unrelated,unknown
bib-67,LATIN,1595,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unknown
bib-67,LATIN,1595,Paris,Instrument Use,unrelated,unrelated,unrelated,unrelated,unknown
bib-67,LATIN,1595,Paris,Mechanics,unrelated,unrelated,unrelated,unrelated,unknown
bib-67,LATIN,1595,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-67,LATIN,1595,Paris,Perspective,unrelated,unrelated,unrelated,unrelated,unknown
bib-67,LATIN,1595,Paris,Practical Geometry,unrelated,primary,primary,primary,primary
bib-67,LATIN,1595,Paris,Surveying,unrelated,unknown,unrelated,unrelated,unknown
bib-67,LATIN,1595,Paris,Theoretical Mathematics,primary,unknown,unknown,secondary,unknown
bib-67,LATIN,1595,Paris,Trigonometry,unrelated,unknown,unknown,unknown,unknown
bib-7,ENGLISH,1571,London,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Arithmetic,unrelated,secondary,unrelated,secondary,secondary
bib-7,ENGLISH,1571,London,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Cartography,primary,secondary,secondary,secondary,secondary
bib-7,ENGLISH,1571,London,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Construction,unrelated,unrelated,unrelated,secondary,unrelated
bib-7,ENGLISH,1571,London,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Geography,unrelated,secondary,secondary,secondary,secondary
bib-7,ENGLISH,1571,London,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Instrument Construction,secondary,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Instrument Use,unrelated,secondary,primary,primary,secondary
bib-7,ENGLISH,1571,London,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-7,ENGLISH,1571,London,Perspective,unrelated,secondary,secondary,secondary,secondary
bib-7,ENGLISH,1571,London,Practical Geometry,primary,primary,primary,primary,primary
bib-7,ENGLISH,1571,London,Surveying,primary,secondary,primary,secondary,secondary
bib-7,ENGLISH,1571,London,Theoretical Mathematics,unrelated,secondary,primary,primary,secondary
bib-7,ENGLISH,1571,London,Trigonometry,unrelated,unknown,unrelated,unrelated,unknown
bib-71,LATIN,1567,Venice,Architecture,primary,primary,primary,primary,primary
bib-71,LATIN,1567,Venice,Arithmetic,unrelated,unrelated,secondary,unrelated,unrelated
bib-71,LATIN,1567,Venice,Astronomy,unrelated,unknown,secondary,unrelated,unrelated
bib-71,LATIN,1567,Venice,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-71,LATIN,1567,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-71,LATIN,1567,Venice,Construction,unrelated,primary,primary,primary,secondary
bib-71,LATIN,1567,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-71,LATIN,1567,Venice,Geography,unrelated,unrelated,secondary,unrelated,unrelated
bib-71,LATIN,1567,Venice,Gnomonics & Horology,unrelated,secondary,primary,secondary,secondary
bib-71,LATIN,1567,Venice,Instrument Construction,unrelated,unknown,secondary,unrelated,unrelated
bib-71,LATIN,1567,Venice,Instrument Use,unrelated,unknown,secondary,unrelated,unrelated
bib-71,LATIN,1567,Venice,Mechanics,unrelated,secondary,primary,secondary,secondary
bib-71,LATIN,1567,Venice,Military Engineering,unrelated,unrelated,secondary,unrelated,unrelated
bib-71,LATIN,1567,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-71,LATIN,1567,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-71,LATIN,1567,Venice,Perspective,unrelated,unrelated,secondary,unrelated,unrelated
bib-71,LATIN,1567,Venice,Practical Geometry,unrelated,secondary,primary,secondary,secondary
bib-71,LATIN,1567,Venice,Surveying,unrelated,unknown,secondary,unrelated,unrelated
bib-71,LATIN,1567,Venice,Theoretical Mathematics,unrelated,unrelated,secondary,secondary,secondary
bib-71,LATIN,1567,Venice,Trigonometry,unrelated,unknown,secondary,unrelated,unrelated
bib-76,LATIN,1598,Venice,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-76,LATIN,1598,Venice,Arithmetic,primary,secondary,secondary,secondary,secondary
bib-76,LATIN,1598,Venice,Astronomy,primary,primary,primary,unknown,primary
bib-76,LATIN,1598,Venice,Cartography,unrelated,unknown,unknown,unknown,unknown
bib-76,LATIN,1598,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-76,LATIN,1598,Venice,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
